tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2606,116330,True,Wed Nov 22 12:52:28 +0000 2017,@idea_cares I already replied via DIRECT MESSAGE,,2605
2607,116330,True,Mon Nov 20 09:13:53 +0000 2017,"@116331 @idea_cares Me &amp; my father have a security issue to report &amp; incompetancy of your Representative from connought place, delhi. That has costed us more than rs.1000. And till date we're suffering from the way idea has handled my dad's case. Need urgent help.","26,052,608",
2609,AppleSupport,False,Tue Oct 31 22:58:00 +0000 2017,@116332 Let us know and we'll continue from there. https://t.co/GDrqU22YpT,,2610
2610,116332,True,Tue Oct 31 22:50:12 +0000 2017,@AppleSupport $100 billion says that solves my problem? Iâ€™m on 11.0.3 currently. Hold please.,2609,2611
2611,AppleSupport,False,Tue Oct 31 22:49:27 +0000 2017,@116332 We'd like to see what we can do to assist. What version of iOS are you currently running? We released iOS 11.1 today.,"26,102,612",2613
2613,116332,True,Tue Oct 31 22:44:41 +0000 2017,"Cupertino, we have a problem. .@115858 .@116333 .@AppleSupport .@190 https://t.co/ImMcJ8QsTM",2611,
2614,AppleSupport,False,Tue Oct 31 22:57:34 +0000 2017,"@116334 Letâ€™s work together on this situation. To clarify, did this start after updating to iOS 11.1? Also, which device are you using?",2615,2616
2615,116334,True,Tue Oct 31 22:58:31 +0000 2017,"@AppleSupport Yes, after the update. I Phone 7",2617,2614
2617,AppleSupport,False,Tue Oct 31 23:12:31 +0000 2017,@116334 Got it. Does this happen while using any particular App or feature? Let us know via a DM. Weâ€™ll keep moving forward from there. https://t.co/GDrqU22YpT,,2615
2616,116334,True,Tue Oct 31 22:48:09 +0000 2017,"@AppleSupport why is my battery life short? I updated to 11.1, my battery is poor. Wife didnâ€™t she likes her battery life",2614,
2618,AppleSupport,False,Tue Oct 31 22:56:00 +0000 2017,@116335 You should still be able to control Music on your iPhone from the watch. Check out the user guide here: https://t.co/vRQnmrhVHj,2619,2620
2619,116335,True,Tue Oct 31 23:08:28 +0000 2017,@AppleSupport But this does not show the music stored on my phone like it did in os3. I do not want to store music on my phone.,2621,2618
2621,AppleSupport,False,Tue Oct 31 23:21:50 +0000 2017,@116335 We certainly want to take a closer look into this issue. Select the following link to join us in a DM and we'll go from there. https://t.co/GDrqU22YpT,,2619
2620,116335,True,Tue Oct 31 22:47:13 +0000 2017,@AppleSupport watchOs4 made my watch pointless Browsing music on my phone via the watch was 80% reason for buying it now itâ€™s useless.,2618,
2622,AppleSupport,False,Tue Oct 31 22:55:32 +0000 2017,@116336 Hi there! iOS 11.1 was released earlier today containing some bug fixes. Let's back up and update: https://t.co/80YRnjDFDk,2623,2624
2623,116336,True,Wed Nov 01 00:11:03 +0000 2017,@AppleSupport Hopefully that helps...,,2622
2624,116336,True,Tue Oct 31 22:49:04 +0000 2017,"Itâ€™s been a few days since @115858 made me update my phoneâ€™s operating system. Now constantly glitching, hmm ðŸ¤” Iâ€™m shocked!","26,222,625",
2626,AppleSupport,False,Tue Oct 31 22:54:53 +0000 2017,"@116337 We know how important your battery is &amp; we'll be happy to help. Which iOS version are you using? Also, when did this issue begin?",2627,2628
2627,116337,True,Tue Oct 31 23:06:41 +0000 2017,@AppleSupport iOS 11.1 itâ€™s been getting worse for a few months now,2629,2626
2629,AppleSupport,False,Tue Oct 31 23:20:30 +0000 2017,@116337 Please meet with us in DM. We'd like to gather some additional details from you. https://t.co/GDrqU22YpT,,2627
2628,116337,True,Tue Oct 31 22:50:00 +0000 2017,Question- @249 @115858 my iPhone6 dies very quick (have to charge it 3 times a day) my iPhone5 battery was faulty. Could this be the same?,2626,
2630,AppleSupport,False,Tue Oct 31 22:54:00 +0000 2017,@116338 We're here to help out! Which device is this on and which version of iOS is currently installed?,2631,2632
2631,116338,True,Tue Oct 31 23:16:58 +0000 2017,"@AppleSupport iPhone 7+, iOS 11.1",2633,2630
2633,AppleSupport,False,Tue Oct 31 23:46:00 +0000 2017,"@116338 Thank you very much! Send us a DM to let us know if your speaker doesn't work on calls, or if other apps are affected as well. https://t.co/GDrqU22YpT",,2631
2632,116338,True,Tue Oct 31 22:44:52 +0000 2017,And why is my music NEVER in my control center?! @AppleSupport,2630,
2634,AppleSupport,False,Tue Oct 31 22:53:28 +0000 2017,@116339 Check out this link: https://t.co/Lr8zUtw9ls Send us a DM if it doesn't help. https://t.co/GDrqU22YpT,,2635
2635,116339,True,Tue Oct 31 22:42:07 +0000 2017,"@115858 Just updated iOS on iPhone7, now iCloud backup greyed out, cannot be turned on, says â€œLast Backup Neverâ€",2634,
2636,AppleSupport,False,Tue Oct 31 22:53:28 +0000 2017,@116340 We can help. Letâ€™s start with the following steps to see if we can save you a trip in for service: https://t.co/RqWW0duJ0U,2637,2638
2637,116340,True,Tue Nov 07 15:19:11 +0000 2017,"@AppleSupport Hi, I plugged an adapter straight into the transformer and it still didn't charger. The charger LED does not light up either.",2639,2636
2639,AppleSupport,False,Tue Nov 07 18:19:00 +0000 2017,@116340 We certainly want to take a closer look into this. Select the following link to join us in a DM and we'll go from there. https://t.co/GDrqU22YpT,,2637
2638,116340,True,Tue Oct 31 22:45:03 +0000 2017,@AppleSupport ...cost for sending in for diagnosing a problem if it's out of warranty?,2636,2640
2640,116340,True,Tue Oct 31 22:44:43 +0000 2017,"@AppleSupport hi, I have a problem with my macbook pro, it won't turn on, I think it might be the charger but not sure. Is there a...",2638,
2641,AppleSupport,False,Tue Oct 31 22:51:00 +0000 2017,@116341 Thanks for reaching out. DM which Bluetooth device you are trying to connect to so we can help. https://t.co/GDrqU22YpT,,2642
2642,116341,True,Tue Oct 31 22:44:01 +0000 2017,@AppleSupport still no reliable Bluetooth on my iPhone 8+.,2641,
2643,AppleSupport,False,Tue Oct 31 22:51:00 +0000 2017,@116342 We'd like to help. What is going on with the app?,2644,2645
2644,116342,True,Wed Nov 01 10:00:05 +0000 2017,"@AppleSupport When you roll the month, it does not appear and hangs",2646,2643
2646,AppleSupport,False,Wed Nov 01 13:30:29 +0000 2017,@116342 We'd like to take a closer look at this. DM us and we'll go from there. https://t.co/GDrqU22YpT,,2644
2645,116342,True,Tue Oct 31 22:41:02 +0000 2017,@115858 when will the bug in the calendar app be fixed? I upgraded to iOS 11.1 and it still crashes when iOS 11.03,2643,
2647,AppleSupport,False,Tue Oct 31 22:50:38 +0000 2017,"@116343 Hey, we can provide some guidance. Let's meet in DM and we'll go from there. https://t.co/GDrqU22YpT",,2648
2648,116343,True,Tue Oct 31 22:37:41 +0000 2017,@AppleSupport do you have any apps for epilepsy so I can detect my seizures thanks in advance,2647,
2649,AppleSupport,False,Tue Oct 31 22:50:38 +0000 2017,@116344 We're here to help with any issues you may having with performance. Let us know the exact iOS version to get started.,,2650
2650,116344,True,Tue Oct 31 22:43:42 +0000 2017,"@115858 really needs to fix this update. My phone has never been slower, for real.",2649,
2651,AppleSupport,False,Tue Oct 31 22:49:39 +0000 2017,@116345 Got it. We'd recommend backing up and updating your device to 11.1 and test things out further. Keep us posted on the results.,,2652
2652,116345,True,Tue Oct 31 22:40:23 +0000 2017,@AppleSupport 11.0.3,2651,2653
2653,AppleSupport,False,Tue Oct 31 21:19:30 +0000 2017,"@116345 Since we just released iOS 11.1 today, can you clarify which exact version you have installed?",2652,2654
2654,116345,True,Tue Oct 31 21:13:13 +0000 2017,@AppleSupport newest version of iOS and iPhone 7,2653,2655
2655,AppleSupport,False,Tue Oct 31 20:18:00 +0000 2017,"@116345 We'll be happy to look into this with you. To clarify, which iPhone model do you have and what's the exact iOS version?",2654,2656
2656,116345,True,Tue Oct 31 20:02:52 +0000 2017,My iPhone has erased and re-added emails dating back from 2013 til now twice in the past 24 hours. Wth??? @AppleSupport,"26,572,655",
2612,116332,True,Tue Oct 31 22:53:52 +0000 2017,"@AppleSupport While Iï¸ have u,as imessaging has become so impersonal &amp; frequent, when will you implement italics/bold etc 2 give more context to message?",,2611
2658,AppleSupport,False,Tue Oct 31 22:49:00 +0000 2017,@116346 We want to help with this. Let's start troubleshooting by trying the steps here: https://t.co/5KootZbxj1,,2659
2659,116346,True,Tue Oct 31 22:41:06 +0000 2017,Is anyone else having problems with there iPhone 7 saying no service? @115858 @115714,"26,582,660",
2661,AppleSupport,False,Tue Oct 31 22:49:00 +0000 2017,@116347 We'd be glad to see what we can do for you. Let's meet up in DM first. Thanks! https://t.co/GDrqU22YpT,,2662
2662,116347,True,Tue Oct 31 22:32:52 +0000 2017,So why is this happening Iï¸ Iï¸ Iï¸ @AppleSupport,"26,632,661",
2664,AppleSupport,False,Tue Oct 31 22:48:31 +0000 2017,@116348 We'd like to look into this with you. Does the song appear to be greyed out?,2665,2666
2665,116348,True,Tue Oct 31 23:06:51 +0000 2017,@AppleSupport Yes,2667,2664
2667,AppleSupport,False,Tue Oct 31 23:10:58 +0000 2017,@116348 Thank you for reaching out. We've received your DM and will continue working with you there.,,2665
2666,116348,True,Tue Oct 31 22:44:20 +0000 2017,I keep getting this error message saying â€œthe item canâ€™t be playedâ€ and idk how to fix it... @115948 @AppleSupport,"26,642,668",
2669,AppleSupport,False,Tue Oct 31 22:46:26 +0000 2017,@116349 Send us a DM please and we will go from there. https://t.co/GDrqU22YpT,2670,2671
2670,116349,True,Tue Oct 31 22:48:00 +0000 2017,@AppleSupport I did,,2669
2671,116349,True,Tue Oct 31 22:41:59 +0000 2017,@AppleSupport @AppleSupport ^^check this out,2669,2672
2672,116349,True,Tue Oct 31 22:36:45 +0000 2017,@AppleSupport Internal problem. Any suggestions on how to help? Im not paying for a new phone because I didnâ€™t cause the damage.,2671,2673
2673,116349,True,Tue Oct 31 22:35:46 +0000 2017,"@AppleSupport They could nothing worked. I went into the Apple store in lynnwood, and the guy tried to charge me for a replacement phone although itâ€™s an",2672,2674
2674,116349,True,Tue Oct 31 22:35:00 +0000 2017,@AppleSupport See how it says searching at the top instead of giving me signal?.....Iâ€™ve been dealing with that for 2 weeks and sprint did everything https://t.co/iB0NsSeL1G,2673,2675
2675,AppleSupport,False,Tue Oct 31 22:07:39 +0000 2017,@116349 We're happy to help. What seems to be the problem?,2674,2676
2676,116349,True,Tue Oct 31 22:04:56 +0000 2017,@AppleSupport HELP ME. I have a problem with my iPhone 7ðŸ˜‘,2675,
2677,AppleSupport,False,Tue Oct 31 22:45:26 +0000 2017,"@116350 We're here for you. DM us, and we'll look into this together. https://t.co/GDrqU22YpT",,2678
2678,116350,True,Tue Oct 31 22:38:41 +0000 2017,"@AppleSupport Any idea why icons show up like this? I did force reset to no avail. After initial notification display, they show up. https://t.co/qBFIAlpGyD",2677,
2679,AppleSupport,False,Tue Oct 31 22:45:26 +0000 2017,@116351 We're glad to hear that's sorted out for you. Have a great day.,,2680
2680,116351,True,Tue Oct 31 22:39:41 +0000 2017,@AppleSupport Itâ€™s sorted. Thanks. iOS update needed a change and hard reboot,2679,2681
2681,AppleSupport,False,Fri Oct 20 14:00:13 +0000 2017,"@116351 We'd love to help with your alarm volume. Is the option to ""Change with Buttons"" disabled under Settings &gt; Sounds?",2680,2682
2682,116351,True,Fri Oct 20 08:39:06 +0000 2017,@AppleSupport ios 11.0.3 on 6s. Cannot adjust alarm volume so waking up all in my house and neighbours despite ringer being set to minimum!,2681,
2683,AppleSupport,False,Tue Oct 31 22:45:25 +0000 2017,"@116352 Hey, we can work together to figure out a solution. Send us a DM and we'll continue from there. https://t.co/GDrqU22YpT",,2684
2684,116352,True,Tue Oct 31 22:38:21 +0000 2017,@AppleSupport live photo keeps turning on in the camera even when itâ€™s set to stay off. Please fix in next update.,2683,
2685,CoxHelp,False,Wed Nov 22 09:17:53 +0000 2017,"@116353, That's not good please DM full address and primary name on the account so we can take a look. = JJ https://t.co/ovAKPbiuQa",,2686
2686,116353,True,Wed Nov 22 08:46:55 +0000 2017,Do any of my friends actually know IT and problem solving since 4 @116021 people canâ€™t figure it the fuck out?,2685,
2687,CoxHelp,False,Wed Nov 22 09:01:08 +0000 2017,"@116354 Hi, I definitely understand your concern. I'm showing a good signal from here, are you checking the connection wired or wireless?  -Dee",2688,2689
2688,116354,True,Wed Nov 22 09:01:59 +0000 2017,"@CoxHelp Both. 18 down and 17 up, wired. And 8 down and 7 up wireless",2690,2687
2690,CoxHelp,False,Wed Nov 22 09:25:20 +0000 2017,"@116354 Hi, at this moment I am not showing any reported issues in your area.  I pinged your modem several times and I'm not showing any packet loss. Is it alright if I send a refresh to your equipment? If so, please let me know when it will be a good time send the signal.  -Mary",2691,2688
2691,116354,True,Wed Nov 22 09:25:49 +0000 2017,@CoxHelp You may,2692,2690
2692,CoxHelp,False,Wed Nov 22 09:38:39 +0000 2017,@116354 I've sent the refresh to your WiFi modem.  It may take up to 10 minutes for it to reload.  Please run a speed test on the hardwired connection once you're back online and share your results.  -Mary,"26,932,694",2691
2693,116354,True,Wed Nov 22 16:35:10 +0000 2017,"@CoxHelp And here is my speed hardwired. I realize you guys say speeds UP TO a certain amount but if Iâ€™m paying for that amount, I shouldnâ€™t be getting 8 or 9 download. This is outrageous. I pay for up to 100 I believe. Why canâ€™t I even get half of that?! https://t.co/SVLMci7wmJ",2695,2692
2695,CoxHelp,False,Wed Nov 22 17:03:27 +0000 2017,"@116354 Hi, while hardwired to your equipment, are you able to sign into your account online at https://t.co/EZ0KeJDO3Z and perform a speed test so that we can analyze it from here? -Renee",2696,2693
2696,116354,True,Wed Nov 22 17:30:21 +0000 2017,@CoxHelp Iâ€™m trying to do it via what i have set up but I donâ€™t have a computer. I might be able to. Hang tight,2697,2695
2697,CoxHelp,False,Wed Nov 22 17:32:42 +0000 2017,"@116354 Sure thing, let us know the results.  -Latitia",2698,2696
2698,116354,True,Wed Nov 22 17:42:14 +0000 2017,"@CoxHelp So, as you can see something is clearly up. I actually found out Iâ€™m paying for up to 300mbps download and Iâ€™ve not even hit over 100 yet. https://t.co/iGbzc18mZL","26,992,700",2697
2699,CoxHelp,False,Wed Nov 22 17:57:25 +0000 2017,@116354 one that is at least one that is a CAT5e or CAT6. Anything less would not be able to go faster than 100. - Brian,2701,2698
2701,116354,True,Wed Nov 22 19:33:49 +0000 2017,@CoxHelp @CoxHelp any reason why Iâ€™m not even hitting 100? What do I have to do to get this resolved? Iâ€™m obviously not even getting a third of what I pay for.,2702,2699
2702,CoxHelp,False,Wed Nov 22 19:42:29 +0000 2017,@116354 Do you have a wired device with a gigabit Ethernet port you can try connecting to the modem and testing with? -Chris,2703,2701
2703,116354,True,Wed Nov 22 19:54:40 +0000 2017,"@CoxHelp Unfortunately, I only have the Ethernet cable I was provided through Cox.",2704,2702
2704,CoxHelp,False,Wed Nov 22 20:17:51 +0000 2017,@116354 I was referring to your devices and not the cord.  You should be able to use the same cord for this test. -Chris,2705,2703
2705,116354,True,Wed Nov 22 20:23:54 +0000 2017,@CoxHelp Iâ€™ve run the test across multiple platforms. I have a technician coming out to resolve the issue as the packet loss is incredibly high,2706,2704
2706,CoxHelp,False,Wed Nov 22 20:28:50 +0000 2017,@116354 Do you have any trace routes showing the packet loss? -Chris,2707,2705
2707,116354,True,Wed Nov 22 21:36:32 +0000 2017,@CoxHelp The associate I spoke with does,2708,2706
2708,CoxHelp,False,Wed Nov 22 22:13:02 +0000 2017,@116354 I was not able to find that information in the previous conversation.  Would you be able to provide the trace routes in a DM?  I am not seeing any signal issues to the modem. ~Derrick,2709,2707
2709,116354,True,Wed Nov 22 22:15:08 +0000 2017,"@CoxHelp Thereâ€™s definitely an issue. Iâ€™ve run multiple tests across Cox, Speed test, and ookla. Iâ€™m getting around 11-18 download. As for the trace routes, the associate I spoke with on the phone may be able to provide that. But Iâ€™m not getting anywhere near 300 down",2710,2708
2710,CoxHelp,False,Wed Nov 22 22:51:20 +0000 2017,"@116354 Hi there, I am glad that you scheduled a technician to further investigate your issue.  It is difficult to diagnose your issue remotely.  Please let us know the results after the technician visits.   -Latitia",2711,2709
2711,116354,True,Wed Nov 22 22:55:20 +0000 2017,@CoxHelp Thank you. Will post results,,2710
2700,CoxHelp,False,Wed Nov 22 17:56:14 +0000 2017,@116354 I just checked your modem and it looks like the device that is plugged into the modem currently is only capable of up to 100 Mbps. This could be the ethernet cord or the network card inside of the computer. Do you have another ethernet cord to test with? Preferably (1),2712,2698
2712,116354,True,Wed Nov 22 17:57:38 +0000 2017,@CoxHelp This is the Ethernet cord I was given with the modem. Unfortunately thatâ€™s the only one I have. Even at 100mbps thatâ€™s 1/3 of what I could potentially get via my plan but Iâ€™m only seeing 11...,,2700
2694,116354,True,Wed Nov 22 16:25:23 +0000 2017,@CoxHelp Hereâ€™s WiFi even though I have the th Panoramic. Not at all close to what Iâ€™m paying for. Running the wired one now https://t.co/scJ3wrfQPc,,2692
2689,116354,True,Wed Nov 22 08:40:17 +0000 2017,"@CoxHelp I continually give you guys the benefit of the doubt, but Iâ€™m paying for (yes I know, UP TO 100mbps down) and Iâ€™m getting 8! I need this fixed. Like yesterday.",2687,
2713,Uber_Support,False,Wed Nov 01 03:22:46 +0000 2017,@116355 Thank you for following up. A member of our team will be in touch shortly through DM.,,2714
2714,116355,True,Wed Nov 01 02:26:52 +0000 2017,@Uber_Support I Dm'ed you!,2713,2715
2715,Uber_Support,False,Wed Nov 01 02:19:50 +0000 2017,@116355 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,"27,142,716",2717
2717,116355,True,Wed Nov 01 01:18:59 +0000 2017,"@Uber_Support I need help with my Account, It gets disabled every time I try to login and it's getting really frustrating!ðŸ˜¬ðŸ˜ ",2715,
2718,Uber_Support,False,Tue Oct 31 22:51:51 +0000 2017,@116356 We have received your DM and will follow up there.,2719,2720
2719,116356,True,Thu Nov 02 12:25:46 +0000 2017,@Uber_Support @115877 you havenâ€™t â€œreached outâ€. Please refund the cost of the inedible food without delay,2721,2718
2721,Uber_Support,False,Thu Nov 02 13:26:40 +0000 2017,@116356 We've folllwed up via DM.,,2719
2720,116356,True,Mon Oct 30 23:23:07 +0000 2017,@Uber_Support Just did,2718,2722
2722,Uber_Support,False,Mon Oct 30 23:10:48 +0000 2017,@116356 We're here to help! Send us a DM with your email address so we can connect.,"27,202,723",2724
2724,116356,True,Mon Oct 30 22:43:04 +0000 2017,"Hi @115877  this is an inadequate response to me telling you I had to throw away the entire Â£18 order. If eat in, wouldâ€™ve been sent back https://t.co/lqjrLk8BYw",2722,
2725,Uber_Support,False,Tue Oct 31 22:57:46 +0000 2017,@116357 Here to help! Send us a note at https://t.co/nFTc4ODH3P so our team can connect.,,2726
2726,116357,True,Tue Oct 31 22:24:15 +0000 2017,@Uber_Support I ordered food through uber eats. I did not get the delivery. Please contact me.,2725,
2727,Uber_Support,False,Tue Oct 31 22:57:05 +0000 2017,@116358 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,,2728
2728,116358,True,Tue Oct 31 22:19:35 +0000 2017,"Hey, all, this guy picked my cousin up in Pittsburgh on Friday for @115873 and tried sexually assaulting her. His name is Feruzbek. https://t.co/rfzLT3fn5Q",2727,
2729,Uber_Support,False,Tue Oct 31 22:54:41 +0000 2017,@116359 Here to help! Follow up here; https://t.co/dwDjAokZht and our team will connect right away.,,2730
2730,116359,True,Tue Oct 31 22:23:58 +0000 2017,@115877 @Uber_Support,2729,2731
2731,116359,True,Tue Oct 31 22:19:37 +0000 2017,"My @115877 app doesn't work ever, it won't let me order food. Keeps saying I need to confirm my phone number ðŸ¤¦ðŸ½â€â™‚ï¸ ///",2730,
2732,Uber_Support,False,Tue Oct 31 22:53:19 +0000 2017,@116360 We're here to help! Send us a DM with your email address and specific details of your issue so we can follow up.,,2733
2733,116360,True,Tue Oct 31 22:17:41 +0000 2017,.@115873 how do i dispute a charge?,2732,
2734,Uber_Support,False,Wed Nov 01 03:20:11 +0000 2017,@116361 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.,,2735
2735,116361,True,Wed Nov 01 02:22:36 +0000 2017,@Uber_Support it's fucking cold and we have to wait 15 min. I want to cancel my taxi. It doesn't work. Pls help. There are taxis inf front,2734,
2736,Tesco,False,Tue Oct 31 22:58:29 +0000 2017,"@116362 I'm very sorry about this, we don't intend to mislead our customers. Kind regard - Kirsten 2/2",,2737
2737,116362,True,Tue Oct 31 21:47:21 +0000 2017,@Tesco So why put 4 in the reduced to clear at a price that is more expensive than 6? It's the same store. Misleading and incompetent.,"27,362,738",2739
2739,Tesco,False,Tue Oct 31 20:59:18 +0000 2017,"@116362 Hi Stephen, I have contacted the store and they have informed me that it is due to the 6 pack currently being half price. Thanks - Mark",2737,2740
2740,116362,True,Tue Oct 31 19:09:06 +0000 2017,@Tesco It was 4 loose pies in poly bag with a  label.. local staff said different ingredients was the reason!,2739,2741
2741,Tesco,False,Tue Oct 31 18:53:40 +0000 2017,"@116362 Hi Stephen, this is because the 6 pack of pies are currently half price at the moment whereas the 4 pack are not. Hope this helps. - Kirsten",2740,2742
2742,116362,True,Tue Oct 31 17:55:20 +0000 2017,@Tesco Haddington: 6 x Mini Melton Mowbray Pies @ Â£1.00; 4 x Mini Melton Mowbray Pies on reduced shelf @ Â£1.04! #TesCon,2741,
2738,Tesco,False,Tue Oct 31 22:58:23 +0000 2017,"@116362 Hi Stephen, it could be that my colleague were unaware of the deal on the 6 pack when reducing the 4 to clear. 1/2","2,743,274,427,452,740",2737
2743,116362,True,Wed Nov 01 08:53:56 +0000 2017,@Tesco One of the reasons I usually shop elsewhere is complicated special offers &amp; then being told at checkout how much money I have saved.,,2738
2744,116362,True,Wed Nov 01 09:00:01 +0000 2017,"@Tesco Then manager said they had different ingredients! Exact same description, different ingredients...I doubt that is legal.",2747,2738
2747,Tesco,False,Wed Nov 01 10:59:34 +0000 2017,"@116362 Hi Stephen, please be assured your feedback has been passed to the management team at our Haddington Superstore. TY - Joanne",,2744
2745,116362,True,Wed Nov 01 08:57:42 +0000 2017,"@Tesco This annoyed me because I already had the 6 pack. Saw reduced to clear offer, put 6 pack back on shelf &amp; found it was cheaper than 4 pack!",,2738
2746,116362,True,Wed Nov 01 08:50:44 +0000 2017,@Tesco To avoid misleading public standard procedure should be to ensure goods on clearance shelf are cheaper than same goods elsewhere in shop.,,2738
2748,Tesco,False,Tue Oct 31 22:58:15 +0000 2017,"@116363 That's ok Kevin. If there is anything else I can help you with, please don't hesitate to contact me back. TY - Jayne",,2749
2749,116363,True,Tue Oct 31 22:52:51 +0000 2017,@Tesco Im just gonna pop back to the store when passing. It will be much easier. I dont have the receipt details but i think they were a quid.,2748,2750
2750,Tesco,False,Tue Oct 31 22:50:51 +0000 2017,"@116363 Also the supplier code(SC), would it be ok to pass your details to our supplier? TY - Jayne 4/4",2749,2751
2751,116363,True,Tue Oct 31 22:27:26 +0000 2017,@Tesco im gonna take u up on your satisfactory offer &amp; return these. Theres an overwhelming taste of coconut &amp; milk powder but no curry! https://t.co/TxJ6b0VBy8,"2,750,275,227,532,750",
2755,Tesco,False,Tue Oct 31 22:56:42 +0000 2017,@116364 Please also include the use by and batch code. Would it be okay to pass your details onto our supplier? . TY - Struan 4/4,2756,2757
2756,116364,True,Wed Nov 01 06:53:41 +0000 2017,@Tesco Hi - Iâ€™ll send photos if thatâ€™s okay?,2758,2755
2758,Tesco,False,Wed Nov 01 07:33:36 +0000 2017,"@116364 Hi Sarah, yes of course. Photos would be perfect :) Ty - Darren",,2756
2757,116364,True,Tue Oct 31 21:07:36 +0000 2017,@Tesco hello! Bought a lasagne earlier - husband just opened it and itâ€™s got mould on it. Manky!,"2,755,275,927,602,760",
2759,Tesco,False,Tue Oct 31 22:56:38 +0000 2017,"@116364 Your Moneycard can be sent via email or by post, can you confirm which youâ€™d prefer? 2/4",,2757
2762,Tesco,False,Tue Oct 31 22:54:33 +0000 2017,"@116365 Hi Rach, I'm glad to learn this has been resolved :) Ty - James",,2763
2763,116365,True,Tue Oct 31 13:51:31 +0000 2017,@Tesco I managed to checkout thank you luckily didn't loose me space ðŸ˜‚,2762,2764
2764,Tesco,False,Tue Oct 31 07:31:22 +0000 2017,@116365 Oh no! I'm so sorry Rach :( Were you able to checkout okay after or would you like further assistance please? - Christie,2763,2765
2765,116365,True,Mon Oct 30 21:34:06 +0000 2017,Imagine getting half way through your shopping to find this ðŸ˜‘ @Tesco I better not loose my slot. #1stworldproblems https://t.co/VNi3PIDo6h,2764,
2766,Tesco,False,Tue Oct 31 22:53:43 +0000 2017,@116366 Many thanks and kind regards! - Martin 4/4,,2767
2767,116366,True,Tue Oct 31 20:38:07 +0000 2017,Dear @Tesco I found a hair in food I bought from you. Itâ€™s not my hair as I have a no1 cut. https://t.co/T5CXcY0GcF,"27,662,768,276,927,700,000",
2768,Tesco,False,Tue Oct 31 22:53:38 +0000 2017,@116366 Could I also ask you to forward some details so we may log it on our system? 2/4,,2767
2772,Tesco,False,Tue Oct 31 22:52:39 +0000 2017,"@116367 Hi Kate, just before I call the store can you please let me know if you spoke with anyone in store about this? Thanks - Mark",2773,2774
2773,116367,True,Wed Nov 01 07:13:41 +0000 2017,@Tesco I spoke to a check-out guy who said he worked in stock and he said something about freezers being broken. But thatâ€™s not good enough.,"27,752,776",2772
2775,Tesco,False,Wed Nov 01 11:19:17 +0000 2017,@116367 We are just waiting on a delivery to restock the freezer and this will be resolved for you. Lawrence 2/2,,2773
2776,Tesco,False,Wed Nov 01 11:19:14 +0000 2017,"@116367 Hi Kate, really sorry about the inconvenience cause by this, I spoke to store and they have told me they had a fault with the freezer. 1/2",,2773
2774,116367,True,Tue Oct 31 21:19:21 +0000 2017,@Tesco I also then drove to Tesco Prestwich and they only had 2 packets of Quorn mince left.,2772,2777
2777,Tesco,False,Tue Oct 31 20:25:01 +0000 2017,@116367 Please can let me know the date/time you visited the store. TY - Jayne 2/2,"27,782,774",2779
2779,116367,True,Tue Oct 31 14:18:47 +0000 2017,@Tesco came specifically to buy some Quran mince and was met by this in Cheetham Hill. Not impressed! https://t.co/w7lTbOsjeP,"27,772,780",
2781,Tesco,False,Tue Oct 31 22:52:36 +0000 2017,"@116368 Also, can you include the SC code (SC12345) and the store you purchased these from? Kind regards - Kirsten 3/3",,2782
2782,116368,True,Tue Oct 31 21:24:43 +0000 2017,@116369 @tesco I am a regular customer however Iâ€™m shocked to have bitten on a piece of plastic in 1 of your doughnuts today. https://t.co/SHg5jYtpaA,"278,127,832,784",
2752,Tesco,False,Tue Oct 31 22:50:43 +0000 2017,"@116363 Your full name, address, barcode, price paid, date code, store visited and clear copy of your receipt? 3/4",,2751
2753,Tesco,False,Tue Oct 31 22:50:37 +0000 2017,@116363 I would like to issue a refund for you and pass your comments to our supplier. Can you DM some information? 2/4,,2751
2785,Tesco,False,Tue Oct 31 22:46:01 +0000 2017,@116370 Where all allergens need to be highlighted in bold in our ingredients list. Thanks - Callum 2/2,,2786
2786,116370,True,Tue Oct 31 20:58:59 +0000 2017,@Tesco Since when does tikka masala have cashew nuts in it? ðŸ˜¡,"27,852,787",2788
2788,116370,True,Tue Oct 31 20:58:13 +0000 2017,Nice to know that @Tesco clearly label their products what aren't suitable for people with nut allergies! ðŸ˜¡ðŸ˜¤ I nearly died. https://t.co/M33mG0875W,"27,892,786",
2787,Tesco,False,Tue Oct 31 22:45:58 +0000 2017,"@116370 Hi Jordan, I'm sorry that you feel this way about our products. But we do follow EU regulations with all our products. 1/2",,2786
2790,Delta,False,Tue Oct 31 22:55:48 +0000 2017,"@116371 Will do, have a great week.ðŸ˜Š *TBT",,2791
2791,116371,True,Tue Oct 31 22:53:47 +0000 2017,@Delta Just giving credit where it's due.  Thank you,2790,2792
2792,Delta,False,Tue Oct 31 22:52:38 +0000 2017,"@116371 Wow, that's what we love to hear! We appreciate your loyalty and support. Thank you for choosing Delta. ðŸ˜Š *HKC",2791,2793
